3182,Yes,1000000
3183,Yes,1000000
3184,Yes,1000000
3185,Yes,1000000
3186,Yes,1000000
3187,Yes,1000000
3188,Yes,1000000
3189,Yes,1000000
3190,Yes,500000
3191,Yes,1000000
3192,Yes,500000
3193,Yes,1000000
3194,Yes,500000
3195,Yes,500000
3196,Yes,500000
3197,Yes,500000
3198,Yes,500000
3199,Yes,500000
3200,Yes,500000
3201,Yes,500000
3202,Yes,500000
3204,Yes,1000000
3205,Yes,500000
3206,Yes,1000000
3207,Yes,1000000
3212,Yes,500000
3213,Yes,500000
3214,Yes,500000
3215,Yes,500000
3216,Yes,500000
3217,Yes,500000
3218,Yes,500000
3219,Yes,500000
3220,Yes,500000
3221,Refer,500000
3222,Refer,500000
3223,Refer,500000
3224,Yes,500000
3225,Refer,500000
3226,Refer,500000
3227,Refer,500000
3228,Refer,500000
3230,Refer,500000
3232,Refer,500000
3233,Refer,500000
3250,Refer,500000
3280,Refer,500000
3335,Yes,500000
3337,Yes,500000
3338,Yes,500000
3340,Yes,500000
3350,Refer,500000
3355,Refer,500000
3356,Refer,500000
3357,Refer,500000
3400,Refer,500000
3427,Yes,500000
3428,Yes,500000
3429,Yes,500000
3437,Refer,500000
3438,Refer,500000
3450,Refer,500000
3460,Refer,500000
3500,Refer,250000
3550,Refer,500000
3551,Refer,500000
3555,Refer,500000
3556,Refer,500000
3630,Refer,500000
3631,Refer,500000
3677,Refer,500000
3690,Refer,500000
3691,Refer,500000
3694,Refer,500000
3750,Yes,500000
3751,Yes,500000
3752,Yes,500000
3753,Yes,500000
3754,Yes,500000
3755,Yes,500000
3756,Yes,500000
3757,Refer,500000
3759,Yes,500000
3765,Yes,500000
3766,Yes,500000
3767,Yes,500000
3770,Yes,500000
3781,Yes,500000
3782,Yes,500000
3783,Yes,500000
3785,Yes,500000
3786,Yes,500000
3787,Yes,500000
3788,Yes,500000
3789,Yes,500000
3791,Yes,500000
3792,Yes,500000
3793,Yes,500000
3795,Yes,500000
3796,Yes,500000
3797,Refer,500000
3799,Refer,500000
3800,Yes,500000
3802,Yes,500000
3803,Yes,500000
3804,Yes,500000
3805,Yes,500000
3806,Yes,500000
3807,Yes,500000
3808,Yes,500000
3809,Yes,500000
3810,Yes,500000
3812,Refer,500000
3820,Refer,500000
3842,Refer,500000
3844,Refer,500000
3850,Refer,500000
3910,Yes,500000
3911,Yes,500000
3912,Yes,500000
3913,Yes,500000
3915,Yes,500000
3916,Refer,500000
3918,Yes,500000
3919,Yes,500000
3920,Yes,500000
3922,Refer,500000
3925,Refer,500000
3926,Yes,500000
3927,Yes,500000
3928,Refer,500000
3929,Refer,500000
3930,Yes,500000
3931,Yes,500000
3933,Yes,500000
3934,Yes,500000
3936,Yes,500000
3937,Refer,500000
3938,Yes,500000
3939,Yes,500000
3940,Yes,500000
3941,Yes,500000
3942,Yes,500000
3943,Yes,500000
3944,Yes,500000
3975,Yes,500000
3976,Yes,500000
3977,Yes,500000
3978,Yes,500000
4000,Yes,1000000
4005,Yes,1000000
4006,Yes,500000
4007,Yes,500000
4008,Yes,500000
4009,Yes,500000
4010,Yes,500000
4011,Yes,1000000
4012,Yes,500000
4013,Yes,500000
4014,Yes,500000
4017,Yes,500000
4018,Yes,500000
4019,Yes,500000
4020,Yes,1000000
4021,Yes,500000
4022,Yes,500000
4029,Yes,1000000
4030,Yes,1000000
4031,Yes,500000
4032,Yes,500000
4034,Yes,500000
4035,Yes,500000
4036,Yes,500000
4037,Yes,500000
4051,Yes,500000
4053,Yes,500000
4054,Yes,500000
4055,Yes,500000
4059,Yes,500000
4060,Yes,500000
4061,Yes,500000
4064,Yes,500000
4065,Yes,500000
4066,Yes,1000000
4067,Yes,500000
4068,Yes,500000
4069,Yes,500000
4070,Yes,500000
4072,Yes,500000
4073,Yes,500000
4074,Yes,500000
4075,Yes,1000000
4076,Yes,500000
4077,Yes,500000
4078,Yes,500000
4101,Yes,1000000
4102,Yes,1000000
4103,Yes,1000000
4104,Yes,500000
4105,Yes,500000
4106,Yes,500000
4107,Yes,500000
4108,Yes,500000
4109,Yes,500000
4110,Yes,500000
4111,Yes,500000
4112,Yes,500000
4113,Yes,500000
4114,Yes,500000
4115,Yes,500000
4116,Yes,500000
4117,Yes,500000
4118,Yes,500000
4119,Yes,500000
4120,Yes,500000
4121,Yes,500000
4122,Yes,500000
4123,Yes,500000
4124,Yes,500000
4125,Yes,500000
4127,Yes,500000
4128,Yes,500000
4129,Yes,500000
4130,Yes,500000
4131,Yes,500000
4132,Yes,500000
4133,Yes,500000
4151,Yes,1000000
4152,Yes,500000
4153,Yes,500000
4154,Yes,500000
4155,Yes,500000
4156,Yes,500000
4157,Yes,500000
4158,Yes,500000
4159,Yes,500000
4160,Yes,500000
4161,Yes,500000
4163,Yes,500000
